id,tweet,task_1,label
hasoc_en_4362,highness fugitive like mohammed mansoor ali khan cheated 200000 poor muslim families worth 357500000000 amount amp dubai need intervention imafraud broken financial backbone muslim need support highness,HOF,1
hasoc_en_4363,probably douchebag learnhowtospell,HOF,1
hasoc_en_4364,dickhead week pplater clocked 100kmh speed limit south australia one worst speeders state year patrols nabbed 28yearold man allegedly going 201kmh 100kmh,HOF,1
hasoc_en_4365,deaths vast swath population due poisonous policies jc4pm gtto borisjohnsonshouldnotbepm,HOF,1
hasoc_en_4366,postconvention security background checks mandatory presidential hopeful chosen respective party sayin fucktrump,HOF,1
hasoc_en_4367,2 time winner popular vote never thought 57 states whats funny whats sad trump admitted georgestephanopoulos politicians corrupt trumpisatraitor,HOF,1
hasoc_en_4368,idiottrump trying hand democrats whitehouse new plan repeal obamacare saveaca,HOF,1
hasoc_en_4369,worldblooddonorday fridayfeeling abrandnewdayoutnow engvwi savebengal shameonicc boywithluv18thwin amazonfashionxfossil vope link,NOT,0
hasoc_en_4370,chicago serialkiller alert fears serial killer targeting women could loose chicago murder accountability project presented evidence pointing possible serial killer 51 unsolved strangulations murderer,NOT,0
hasoc_en_4371,remember dance today fucktrump freedomofspeech,HOF,1
hasoc_en_4372,ill get restraining order wouldnt work murderer,HOF,1
hasoc_en_4373,fucking bloke megaphone trumpet thing keeps shouting brexit news needs locking however interest means employment may pursue brexit dickhead,HOF,1
hasoc_en_4374,brittania khao worldcup jao waha baarish hogi fir brittania khao shameonicc,HOF,1
hasoc_en_4375,shameonicc waiting 4 years grand tournament fourmatches abandoned next time focused venue instead wicketkeepers gloves,HOF,1
hasoc_en_4376,peace liberty uyhgur pleasehelp freeuyghur saveuyghur metoouyghur prayforuyghur eastturkistan freedomforeastturkistan turkistan freedom humanrights china ccp genocide stopchina boycottchina stopgenocidechina rt,HOF,1
hasoc_en_4377,statetv fox pap propaganda feeding gullible unquestioning cattle halcyon christian version career criminal sociopath trump fauxnews trumpisatraitor,NOT,0
hasoc_en_4378,republicans one abortion bills demand man pay child support least 50 medical bills bc abt pro life control women georgia gop give rapist daddy rights happyfathersday,NOT,0
hasoc_en_4379,george trumps public constant damage country worse nixons resist resisttrump fucktrump,NOT,0
hasoc_en_4380,stop freaking stop every lying azz trumpster peddling phony narative give us break assume american citizens dumb trump plethera professional liars ship sailed budy 30 months bs enough trumpisatraitor,NOT,0
hasoc_en_4381,stop lying trumpisatraitor,NOT,0
hasoc_en_4382,wrong person make deals country traitor trumpisatraitor,NOT,0
hasoc_en_4383,dickheads numbers,HOF,1
hasoc_en_4384,hey murderers people disagree makes hero wtfyou sad pathetic orange buffoon fucktrump impeachtrumpnow,HOF,1
hasoc_en_4385,anti trump af coffee mug antitrumpaf antitrump fucktrump,NOT,0
hasoc_en_4386,welcome icc islamic cricket council pakis offering namaz peaceful amp obedient afbut dhonis gloves balidansacrifice badge offensive amp rules dhonikesaathdesh indiawithdhoni keepthegloves dhonikeepstheglove boycottworldcup boycotticc,HOF,1
hasoc_en_4387,bad pretending politician real life bad people ontario suffer lying boss continue pretend backlash fordnation douchebag,NOT,0
hasoc_en_4388,nice see schizophrenic chamcha hiding behind schizophrenic media platform two fellow mental patients helping congressmuktbharat,NOT,0
hasoc_en_4389,yeah know mean typical twitter conversation hardly intellectually elevating yes far much putins butt boy cult twitter take breaks make feel like vomiting trumpisatraitor,NOT,0
hasoc_en_4390,trump wants paint air force 1 doubt gaudy top paint job hes got zero taste guy thinks hes design genuis always loud obnoxious designs thinks looks classy leave alone crazy person trumpisatraitor,NOT,0
hasoc_en_4391,doctorsprotest doctorsunderoppression doctorsfightback well done friends dont meet arrogant mamta government must pass ordinance protect medical staff urgent basis mamtafrustrated india westbengal,NOT,0
hasoc_en_4392,whole birthday ego stroke session rose garden fatrat looking around big smile face disgusting puke smmfh fucktrump,HOF,1
hasoc_en_4393,trumperrhoids want swamp drained time dump trump idiot grifter pissing future away fucktrump trump2020,HOF,1
hasoc_en_4394,big breaking news massive vacancy health care sector waste bengal mamataj banu recruit civic doctors qualification tmc supporter butchers piss full recruited surgeon apply doctorsfightback kolkata doctorsstrike doctorsprotest,HOF,1
hasoc_en_4395,guys bit dickhead,HOF,1
hasoc_en_4396,im fan tv debates sort coward incompetent know debate likely lose support borisjohnsonshouldnotbepm,NOT,0
hasoc_en_4397,johnmccainday thanks fund raising promise obamacare repeal republican voters screw deciding important put first screw trump personal vendetta preciate americafirst douchebag,NOT,0
hasoc_en_4398,says man returning twitter ban youre criminals impeach immediately fucktrump,HOF,1
hasoc_en_4399,problem people like make generalized statment strongly condemning govt poor handling doctorsprotest bengal protect goons belonging tribe sense right amp wrong individual level doctorsfightback,NOT,0
hasoc_en_4400,stupid one person possible idiots like elected public office organisation trade deal dickhead,NOT,0
hasoc_en_4401,really dont understand difference legal oppo research illgot intel hostile foreign agents wonder stupid people vote votebluetosaveamerica trumpisatraitor gopcorruptionandcruelty,NOT,0
hasoc_en_4402,doctorsfightback mamatha behaving like dictator tonnes ego spoke irresposible way serious matter playing appeasement politics cost lives doctorsamppatients resignation sr doctors insultampshame lost morally continue cm,NOT,0
hasoc_en_4403,ladies gentlemen present overwhelming favourite next prime minister mr borisjohnson really want nasty piece work like leading us brexit borisjohnsonshouldnotbepm,NOT,0
hasoc_en_4404,donald trump welcomed uk video boris johnson calling unfit office resist resisttrump fucktrump,NOT,0
hasoc_en_4405,give vast amounts money spend covering child rape spend starving dickhead,NOT,0
hasoc_en_4406,send hell alreadyhahahahaha thethingsiseeontwitter fucktrump hismomshouldofswallowed,NOT,0
hasoc_en_4407,one punishment rapists hang till death public supporters rapist religious political rot jail become humans twinklesharma asifa unnaovictim amp rape victims get justice asap kathuaverdict,HOF,1
hasoc_en_4408,doctorsfightback singlehandedly one megalomaniac amp personified egoistic monster passionately destroys one entire state nation along govt watch like mute spectators india positively light years away democracy,HOF,1
hasoc_en_4409,fuck parks transit corner like dickhead,HOF,1
hasoc_en_4410,cna arsed way mr mhor tomorrow dickhead,HOF,1
hasoc_en_4411,hey james music still sucks anyone come beautiful hahaha dickhead lol,HOF,1
hasoc_en_4412,douchebag ben needs see proctologist bad rectal exam may pushed butt plug far shithead douchebag idiots,HOF,1
hasoc_en_4413,twitter makes wonder tweets make twitter community pillar real life double murdering killer ojsimpson murderer liar,NOT,0
hasoc_en_4414,clear hint dynastys scion rahulgandhi must leave congress combination monstrous egoinferiority complexlittle capability let go vice like grip loksabhaelections2019 congressmuktbharat,NOT,0
hasoc_en_4415,swamp moscow trying buy way putins good graces make money basically like presidency time treason trumpisatraitor,HOF,1
hasoc_en_4416,day remember man people respect faje bonespurred coward fucktrump today war hero johnmcain johnmccaindayjune14,HOF,1
hasoc_en_4417,liar maga fucktrump prisonfortrump locktrumpsup,NOT,0
hasoc_en_4418,unbelievable trump goes fox friends lies said even though video fox friends hosts know hes lying sit like moronic stooges trump threat national security trumpliesmatter trumpisatraitor,NOT,0
hasoc_en_4419,etsy shop benedict donald called president traitor shortsleeve unisex tshirt clothing shirt streetwear trump impeach treason traitor fucktrump impeachtrump,NOT,0
hasoc_en_4420,trumpisatraitor useless sack shit still freedom,HOF,1
hasoc_en_4421,hey disgusting donnie exactly zero extra money play stock market pretty sure lot people ihate45 worstpresidentever weaselheadedfucknugget shutyourshithole fucktrump liarinchief noclass moron ridusofthisdisease,HOF,1
hasoc_en_4422,feel nothing police kicks ass also thrashed veterans orop agitation years ago tore clothes ripped medals yeah always fuckdelhipolice,HOF,1
hasoc_en_4423,dirty president fucktrump,HOF,1
hasoc_en_4424,yep refuse let propaganda pushing influence us throwing office one way another delusionaldonald trumpisatraitor,NOT,0
hasoc_en_4425,bday wish may choke beautiful cake world ever seen johnmccainday impeachtrumpnow trumpisatraitor,NOT,0
hasoc_en_4426,shame see rain interrupted match eden entire ground covered 4 worldcup2019 u cant cover entire ground shameonicc indvpak get abondoned surely v r boycotting cwc19 england matches getting abondoned due rain engvwi wiveng,NOT,0
hasoc_en_4427,unhinged trump witness crime cant testify trust hes lying trumpsworsethannixon trumpisatraitor unfittobepresident,NOT,0
hasoc_en_4428,trump lazy lying cheating piece shit grifter hes stealing money community fuck45 fucktrump,HOF,1
hasoc_en_4429,another corrupt gop traitor gop banded permenantly us politics trumpisatraitor goptreason lockemallup trumprussia,NOT,0
hasoc_en_4430,traitortrumpflapping 5timedraftdodgingcowardlybitchcommiecocksuckerfucktrumptrumpthechumppussypotuswhitesupremacyhousefuckmagafucktrumperica,HOF,1
hasoc_en_4431,ask people scrantonwilkes barre johnstown amp williamsport pennsylvania conditions boomingyour lot hot wind bluster amp broken promises crooked donald impeach45 trumpisadisgrace trumpisatraitor trumpisabilliondollarloser trumpcrimeadministration,NOT,0
hasoc_en_4432,fucktrump dems suck dems suck,HOF,1
hasoc_en_4433,know say douche doesnt fall far bag watch check late show youtube channel funny epic cool usa america news courtroomsketch court congress douche douchebag chump,HOF,1
hasoc_en_4434,oh btw know wont get twitter trend happy birthdays right americans want white house stole trumpisatraitor lockhimup treasonoustrump,NOT,0
hasoc_en_4435,shameonicc booooo disgusting venue,NOT,0
hasoc_en_4436,omg seriously trying justify douchebag youre illegally using handicap placard hope get caught every single time 250 ticket waitingbythephone douchebag,HOF,1
hasoc_en_4437,guys dont trust resister block would weary following allowing follow feel trying bait heads resistance resisttogether bluewave2020 votebluenomatterwho fucktrump,NOT,0
hasoc_en_4438,fucking embarrassing amp fucking asshole trumpisatraitor trumpsaninternationaldisgrace johnmccainday impeachtrumpnow impeachmentinquirynow,HOF,1
hasoc_en_4439,lay coke trump could fucktrump,NOT,0
hasoc_en_4440,douchebag wicked seed tigray illegitmate citezen isias extreme hate towards eritreans know dazed confused slaves beds previous ethiopian emperiord wanted crush eritreans good scumbag,HOF,1
hasoc_en_4441,crooked donald trumpistheenemyofthepeople impeach45 trumpisabilliondollarloser trumpisnotabovethelaw trumpisatraitor trumpisacriminal trumpisafraud trumpisamoron indictthetrumpchildren drainthetrumpswamp,NOT,0
hasoc_en_4442,duty president preserve protect defend constitution us trumpisatraitor yet morons mid west ohio ampiowa continue support traitortrump states deserve rust 2020election,HOF,1
hasoc_en_4443,rapist lecturing good dad mmkay fuckyoubillcosby billcosby rapist pos,HOF,1
hasoc_en_4444,mcconnell barr trump senate legislative executive branches corrupt broken criminal rotten unfit bunch old white men barrlied trumpisatraitor mcconnellmustgo,NOT,0
hasoc_en_4445,trump level stupid trumpisamoron trumpisatraitor,HOF,1
hasoc_en_4446,echo sentiments f trump trumpisatraitor notmypresident,NOT,0
hasoc_en_4447,cant wrap brain around fact shit gotten far fucktrump whole cult45,NOT,0
hasoc_en_4448,flag burning wasnt supreme kkkommander stood stage dry humped old glory cpac seems pretty unamerican well btw remind us stand foreign interference elections fucktrump trumpisatraitor,NOT,0
hasoc_en_4449,want unite country society actually ask foff dickhead,HOF,1
hasoc_en_4450,boom like fake attack japanese ship incompetent tv watching old nasty liar way get wheres eric prince wagthedog trumpsconcentrationcamps trumpisatraitor noiranwar impeachment,NOT,0
hasoc_en_4451,trump straight douchebag liar needs save bullshit lies wives mistresses american people mexico agreed deploy national guard months deal trump report,HOF,1
hasoc_en_4452,hypocrit dhonikeepstheglove dhonikeepthegloves bcci,HOF,1
hasoc_en_4453,said wenger lived past survived past glory dickhead cunts youd think closed season would time sex rather bash ozilwenger,HOF,1
hasoc_en_4454,guys bunch js shameless creatureshappily tweeting everything nothing abandoned matches plans coming matches shameonicc iccshouldapologize,HOF,1
hasoc_en_4455,india antimuslim hate speech,HOF,1
hasoc_en_4456,engvwi one question come drop rain englands matches day sunny bright shameonicc shameonecb scheduled england matches accordance weather neglected matches ecb cant get ground covers fuckoff,HOF,1
hasoc_en_4457,walking road random uncle oye betichod haan sasur ji kick2 saahoteaserannouncement saaho saahotrailer yuvrajsingh saahotrailerannouncementtoday dhoni dhonikeeptheglove dhoniatcwc19 dhonikesaathdesh dhonisix dhonikeepstheglove saahostrom,HOF,1
hasoc_en_4458,trump keeps saying hes joking makes comments like hes planting seed minds cult followers dismiss constitution twoterm limit presidents trumpisatraitor,NOT,0
